Year,Recipient,Analysis,Demographic_Group,Demographic,Demo Variable,Smoking_V,Smoking_L,Smoking_U,Smoking_E,Smoking_RSE,Smoking_N,Smokeless_V,Smokeless_L,Smokeless_U,Smokeless_E,Smokeless_RSE,Smokeless_N,Ecig_V,Ecig_L,Ecig_U,Ecig_E,Ecig_RSE,Ecig_N,Any_V,Any_L,Any_U,Any_E,Any_RSE,Any_N
2022,Georgia,Prevalence,Age,Age 65 or older,_AGE_G,9.7,8.3,11.3,0.8,7.9,3343,3.2,2.4,4.3,0.5,15,3365,0.9,0.5,1.4,0.2,24.5,3334,13.1,11.5,15,0.9,6.8,3302
2022,Georgia,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,23.9,19.4,29.1,2.5,10.4,623,5.6,3.9,8.1,1,18.4,627,9,6.2,13,1.7,19.1,613,31.9,27,37.4,2.7,8.3,610
2022,Georgia,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,14.6,12.5,16.9,1.1,7.8,1959,4.3,3.3,5.6,0.6,13.3,1963,10.2,8.2,12.5,1.1,10.7,1945,25.4,22.7,28.3,1.4,5.7,1936
2022,Georgia,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,12.7,11,14.7,1,7.5,2228,3.1,2.3,4.4,0.5,16.9,2225,8.6,7,10.5,0.9,10.3,2218,21.2,18.9,23.8,1.2,5.8,2206
2022,Georgia,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.8,4.7,7,0.6,9.9,3371,1.4,1,2,0.3,19.4,3386,4,3.1,5.1,0.5,12.8,3368,10.1,8.7,11.6,0.8,7.5,3341
2022,Georgia,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,15.5,14,17,0.8,4.9,4810,4.1,3.4,4.9,0.4,9.1,4815,9.3,8.1,10.7,0.7,7,4776,24.8,23.1,26.6,0.9,3.7,4752
2022,Georgia,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.8,4.7,7,0.6,9.9,3371,1.4,1,2,0.3,19.4,3386,4,3.1,5.1,0.5,12.8,3368,10.1,8.7,11.6,0.8,7.5,3341
2022,Georgia,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,10.3,9.3,11.4,0.5,5.2,6954,3.1,2.6,3.7,0.3,8.9,6977,5.9,5,6.8,0.5,7.8,6929,16.9,15.6,18.2,0.7,4,6882
2022,Georgia,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,23.4,19.7,27.5,2,8.5,1073,4,2.6,6.1,0.9,22,1071,17.6,14.4,21.4,1.8,10.1,1066,37.4,33.2,41.8,2.2,5.9,1063
2022,Georgia,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,984,4.7,3.3,6.6,0.8,17.6,975,19.4,15.5,23.8,2.1,10.9,967,100,100,100,0,0,984
2022,Georgia,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,2204,5.3,4,7,0.8,14.2,2189,13.1,10.9,15.7,1.2,9.3,2173,17.8,15.4,20.6,1.3,7.5,2174
2022,Georgia,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,5025,2.3,1.8,2.9,0.3,12.4,5002,3.8,3,4.7,0.4,11.5,4970,5.7,4.8,6.7,0.5,8.7,4963
2019,Hawaii,Prevalence,Total Population,Total Population,,12.3,11.3,13.3,0.5,4.1,7396,2,1.7,2.5,0.2,10.8,7413,,,,,,,,,,,,
2019,Hawaii,Prevalence,Sex,Male,_SEX,15.2,13.7,16.8,0.8,5.2,3572,3.4,2.7,4.3,0.4,12,3579,,,,,,,,,,,,
2019,Hawaii,Prevalence,Sex,Female,_SEX,9.4,8.2,10.6,0.6,6.4,3824,0.7,0.5,1.1,0.2,23.5,3834,,,,,,,,,,,,
2019,Hawaii,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,12.3,10.7,14.2,0.9,7.4,2575,2.3,1.6,3.3,0.4,19.3,2577,,,,,,,,,,,,
2019,Hawaii,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,3.4,18.5,3.6,43.3,65,0,0,0,0,,66,,,,,,,,,,,,
2019,Hawaii,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,8.5,7.1,10,0.7,8.8,2215,1.1,0.7,1.8,0.3,25.2,2220,,,,,,,,,,,,
2019,Hawaii,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,1.2,19.6,3.8,72.5,27,,0,0,0,,27,,,,,,,,,,,,
2019,Hawaii,Prevalence,Race,Hispanic,_IMPRACE,15.8,12.2,20.3,2.1,13.1,543,,1.2,5.3,1,38,546,,,,,,,,,,,,
2019,Hawaii,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,17.2,15.2,19.4,1.1,6.2,1971,3.3,2.4,4.5,0.5,16,1977,,,,,,,,,,,,
2019,Hawaii,Prevalence,Age,Age 18 to 24,_AGE_G,10.4,7.5,14.2,1.7,16.5,460,,1.2,3.9,0.7,31.1,459,,,,,,,,,,,,
2019,Hawaii,Prevalence,Age,Age 25 to 44,_AGE_G,16.1,14.2,18.3,1,6.5,1819,3.1,2.2,4.3,0.5,16.3,1821,,,,,,,,,,,,
2019,Hawaii,Prevalence,Age,Age 45 to 64,_AGE_G,12,10.6,13.6,0.8,6.3,2484,1.7,1.2,2.5,0.3,18,2491,,,,,,,,,,,,
2019,Hawaii,Prevalence,Age,Age 65 or older,_AGE_G,7.8,6.5,9.4,0.7,9.4,2633,0.9,0.5,1.6,0.3,29.8,2642,,,,,,,,,,,,
2019,Hawaii,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,16.1,11.8,21.6,2.5,15.6,281,,0.7,4.7,0.9,47,285,,,,,,,,,,,,
2019,Hawaii,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,17.3,15.4,19.5,1.1,6.1,1924,2.8,2,3.9,0.5,17.3,1929,,,,,,,,,,,,
2019,Hawaii,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,12.4,10.7,14.3,0.9,7.4,2027,2.2,1.5,3.2,0.4,19.4,2031,,,,,,,,,,,,
2019,Hawaii,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,6.3,5.3,7.3,0.5,8.1,3148,1.3,0.9,1.8,0.2,19,3151,,,,,,,,,,,,
2019,Hawaii,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,14.8,13.6,16.2,0.7,4.6,4232,2.4,1.9,3.1,0.3,12.5,4245,,,,,,,,,,,,
2019,Hawaii,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,6.3,5.3,7.3,0.5,8.1,3148,1.3,0.9,1.8,0.2,19,3151,,,,,,,,,,,,
2019,Hawaii,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,10.9,9.9,11.9,0.5,4.6,6566,1.9,1.5,2.4,0.2,11.6,6579,,,,,,,,,,,,
2019,Hawaii,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,23.7,19.9,28,2.1,8.7,784,,1.5,5.1,0.9,31.1,787,,,,,,,,,,,,
2019,Hawaii,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,907,7.5,5.5,10.2,1.2,15.6,905,,,,,,,,,,,,
2019,Hawaii,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,2150,1.9,1.1,3.1,0.5,25.2,2148,,,,,,,,,,,,
2019,Hawaii,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,4339,1,0.7,1.5,0.2,17.2,4331,,,,,,,,,,,,
2020,Hawaii,Prevalence,Total Population,Total Population,,11.6,10.6,12.7,0.5,4.6,7485,2.3,1.8,2.8,0.3,11.2,7492,,,,,,,,,,,,
2020,Hawaii,Prevalence,Sex,Male,_SEX,12.1,10.7,13.7,0.8,6.3,3442,3.3,2.6,4.3,0.4,12.7,3445,,,,,,,,,,,,
2020,Hawaii,Prevalence,Sex,Female,_SEX,11.1,9.7,12.7,0.8,6.8,4043,1.2,0.8,1.9,0.3,23.2,4047,,,,,,,,,,,,
2020,Hawaii,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,10.7,9,12.8,1,9,2586,2.5,1.6,3.8,0.5,21.9,2587,,,,,,,,,,,,
2020,Hawaii,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,2.5,15.5,3,47.3,70,,0.2,3.7,0.6,72.8,70,,,,,,,,,,,,
2020,Hawaii,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,8.8,7.3,10.7,0.9,9.8,2260,1.3,0.8,2,0.3,21.6,2260,,,,,,,,,,,,
2020,Hawaii,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,2.6,39.8,8.5,72,23,,0.6,28.2,4.7,100.6,23,,,,,,,,,,,,
2020,Hawaii,Prevalence,Race,Hispanic,_IMPRACE,13.6,10.3,17.9,1.9,14.2,540,,0.9,3.9,0.7,36.9,543,,,,,,,,,,,,
2020,Hawaii,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,16.4,14.3,18.8,1.1,6.9,2006,3.8,2.7,5.5,0.7,18.1,2009,,,,,,,,,,,,
2020,Hawaii,Prevalence,Age,Age 18 to 24,_AGE_G,11.4,8.1,15.8,1.9,17,540,,1.2,5.5,1,40.2,540,,,,,,,,,,,,
2020,Hawaii,Prevalence,Age,Age 25 to 44,_AGE_G,14.5,12.5,16.6,1,7.2,1978,3.3,2.3,4.5,0.6,17,1976,,,,,,,,,,,,
2020,Hawaii,Prevalence,Age,Age 45 to 64,_AGE_G,11.8,10.1,13.7,0.9,7.7,2459,2.1,1.5,3,0.4,17.7,2462,,,,,,,,,,,,
2020,Hawaii,Prevalence,Age,Age 65 or older,_AGE_G,7.6,6.1,9.3,0.8,10.8,2508,1,0.6,1.7,0.3,26,2514,,,,,,,,,,,,
2020,Hawaii,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,21.9,15.7,29.6,3.5,16.2,206,,1.5,10.2,2,48.5,207,,,,,,,,,,,,
2020,Hawaii,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,16.5,14.5,18.7,1.1,6.6,1904,3.2,2.3,4.4,0.5,16.4,1906,,,,,,,,,,,,
2020,Hawaii,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,11.3,9.7,13.2,0.9,7.7,2196,1.6,1.1,2.3,0.3,18.2,2200,,,,,,,,,,,,
2020,Hawaii,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.6,3.8,5.6,0.5,9.8,3165,1.7,1.2,2.3,0.3,16.6,3165,,,,,,,,,,,,
2020,Hawaii,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,14.7,13.3,16.2,0.7,5,4306,2.6,2,3.3,0.3,13.6,4313,,,,,,,,,,,,
2020,Hawaii,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.6,3.8,5.6,0.5,9.8,3165,1.7,1.2,2.3,0.3,16.6,3165,,,,,,,,,,,,
2020,Hawaii,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,10.8,9.7,11.9,0.6,5.2,6621,2.3,1.9,3,0.3,11.9,6627,,,,,,,,,,,,
2020,Hawaii,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,18.5,15.2,22.5,1.9,10.1,795,,1.1,3.6,0.6,31,796,,,,,,,,,,,,
2020,Hawaii,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,797,5.3,3.3,8.3,1.2,23.3,796,,,,,,,,,,,,
2020,Hawaii,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,2087,2.2,1.4,3.6,0.5,24.5,2082,,,,,,,,,,,,
2020,Hawaii,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,4601,1.7,1.3,2.3,0.2,14.3,4597,,,,,,,,,,,,
2021,Hawaii,Prevalence,Total Population,Total Population,,10.1,9.2,11.1,0.5,5,7461,2,1.5,2.5,0.2,12.4,7481,7.3,6.4,8.3,0.5,6.5,7471,16.6,15.4,17.9,0.6,3.8,7454
2021,Hawaii,Prevalence,Sex,Male,_SEX,11.5,10,13.2,0.8,7,3439,3.1,2.3,4.1,0.4,14.5,3450,10.1,8.6,11.8,0.8,8,3446,20.6,18.7,22.7,1,5,3436
2021,Hawaii,Prevalence,Sex,Female,_SEX,8.7,7.6,10,0.6,7,4022,0.9,0.5,1.3,0.2,22.6,4031,4.5,3.6,5.5,0.5,10.5,4025,12.7,11.3,14.2,0.7,5.8,4018
2021,Hawaii,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,7.8,6.2,9.8,0.9,11.6,2564,2.1,1.3,3.2,0.5,22.6,2574,6.1,4.6,8.2,0.9,14.9,2570,13.6,11.5,16,1.1,8.4,2560
2021,Hawaii,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,6.1,22.9,4.1,33.9,83,,0.4,5.8,1,71.1,85,,2.6,19.4,3.9,52.1,85,19.9,11.5,32.2,5.3,26.6,85
2021,Hawaii,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,6.9,5.7,8.4,0.7,9.9,2375,1.2,0.8,1.9,0.3,21.9,2377,5.1,4,6.6,0.6,12.6,2376,11.6,10,13.5,0.9,7.7,2371
2021,Hawaii,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,2.3,31,6.3,68.5,17,,1,40.1,7.5,98.4,17,,0,0,0,,17,,4.9,44.7,9.9,58.4,17
2021,Hawaii,Prevalence,Race,Hispanic,_IMPRACE,15.6,11.8,20.2,2.1,13.7,540,,0.4,2.4,0.5,47.7,539,10.2,7,14.6,1.9,18.6,539,23.8,19.1,29.1,2.5,10.7,538
2021,Hawaii,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,14.8,12.7,17.2,1.1,7.7,1882,3.3,2.1,4.9,0.7,21.3,1889,10.6,8.7,12.8,1,9.9,1884,23.9,21.3,26.8,1.4,5.8,1883
2021,Hawaii,Prevalence,Age,Age 18 to 24,_AGE_G,6.9,4.4,10.8,1.6,23.1,493,,1.7,6.8,1.2,35.5,497,24.5,20.1,29.6,2.4,9.9,495,29.2,24.4,34.5,2.6,8.9,495
2021,Hawaii,Prevalence,Age,Age 25 to 44,_AGE_G,11.7,10,13.7,1,8.2,1873,2.6,1.8,3.7,0.5,18.3,1879,11.2,9.3,13.4,1,9.1,1877,20.9,18.6,23.5,1.2,5.9,1872
2021,Hawaii,Prevalence,Age,Age 45 to 64,_AGE_G,12,10.3,14,0.9,7.8,2406,2,1.3,2.9,0.4,19.7,2415,2.4,1.7,3.3,0.4,16.3,2412,14.9,13,16.9,1,6.8,2405
2021,Hawaii,Prevalence,Age,Age 65 or older,_AGE_G,7,5.6,8.7,0.8,11.2,2689,,0.2,1,0.2,38,2690,,0.4,1.2,0.2,31.6,2687,7.7,6.3,9.5,0.8,10.5,2682
2021,Hawaii,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,18.7,13.1,26,3.3,17.5,188,,1.6,9.5,1.8,45,193,,2.7,12.5,2.3,39.6,193,26.2,19.4,34.5,3.9,14.7,191
2021,Hawaii,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,14.6,12.7,16.7,1,7,1855,2.4,1.6,3.4,0.4,18.9,1859,11.7,9.9,13.8,1,8.6,1858,24.5,22.1,27.1,1.3,5.3,1856
2021,Hawaii,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,10.1,8.5,12,0.9,8.9,2098,1.9,1.3,3,0.4,21.5,2110,8.2,6.5,10.2,0.9,11.3,2106,16.7,14.6,19,1.1,6.8,2098
2021,Hawaii,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,3.9,3.1,4.9,0.5,11.5,3307,1.1,0.8,1.6,0.2,19.1,3306,2.7,2,3.5,0.4,14,3301,6.9,5.8,8.1,0.6,8.4,3296
2021,Hawaii,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,12.9,11.6,14.3,0.7,5.4,4141,2.4,1.8,3.1,0.3,14.4,4162,9.4,8.2,10.7,0.7,7,4157,21,19.4,22.8,0.9,4.2,4145
2021,Hawaii,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,3.9,3.1,4.9,0.5,11.5,3307,1.1,0.8,1.6,0.2,19.1,3306,2.7,2,3.5,0.4,14,3301,6.9,5.8,8.1,0.6,8.4,3296
2021,Hawaii,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,9,8,10.1,0.5,5.7,6599,2,1.5,2.6,0.3,13.2,6616,6.5,5.6,7.5,0.5,7.4,6609,14.9,13.6,16.2,0.6,4.3,6594
2021,Hawaii,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,18.5,14.9,22.7,2,10.7,806,,0.8,3.5,0.6,38.7,808,13.3,10.1,17.2,1.8,13.5,806,30.2,25.7,35,2.4,7.9,805
2021,Hawaii,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,680,4.5,2.9,6.8,1,21.5,680,18.4,14.4,23.1,2.2,12,680,100,100,100,0,0,680
2021,Hawaii,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,2102,2.3,1.6,3.5,0.5,20.5,2102,10.1,8.2,12.5,1.1,10.8,2098,11.5,9.4,13.9,1.1,9.8,2098
2021,Hawaii,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,4679,1.3,0.9,2,0.3,21.3,4672,4.2,3.4,5.2,0.4,10.7,4667,5.2,4.3,6.3,0.5,9.5,4664
2022,Hawaii,Prevalence,Total Population,Total Population,,10,9,11,0.5,5,7304,2.1,1.7,2.7,0.3,11.9,7318,8.8,7.9,9.8,0.5,5.7,7298,17.8,16.6,19.1,0.6,3.7,7283
2022,Hawaii,Prevalence,Sex,Male,_SEX,11.6,10.2,13.3,0.8,6.8,3396,3.3,2.6,4.3,0.4,12.9,3398,11.3,9.8,12.9,0.8,6.9,3388,21.5,19.7,23.5,1,4.6,3386
2022,Hawaii,Prevalence,Sex,Female,_SEX,8.3,7.2,9.6,0.6,7.3,3908,0.9,0.5,1.6,0.3,28.8,3920,6.3,5.2,7.7,0.6,10,3910,14.1,12.5,15.8,0.8,6,3897
2022,Hawaii,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,10,8.1,12.3,1.1,10.7,2416,2.1,1.3,3.3,0.5,24.3,2417,7.8,5.8,10.4,1.2,14.9,2412,16.2,13.8,19,1.3,8.2,2409
2022,Hawaii,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,2.6,24.8,5,58.2,69,,1,34.7,6.4,94.4,69,,0.8,11.8,2.2,70.5,69,,7.7,38.2,7.7,41.5,69
2022,Hawaii,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,6.5,5.3,8,0.7,10.4,2317,1.2,0.7,1.8,0.3,23.4,2324,5.6,4.5,7,0.6,11,2317,11.5,9.9,13.4,0.9,7.6,2308
2022,Hawaii,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,3.1,40.7,8.8,68.2,22,,1.6,41.1,8.3,86.9,22,,1.1,42.6,8.2,97.2,22,,3.1,40.7,8.8,68.2,22
2022,Hawaii,Prevalence,Race,Hispanic,_IMPRACE,11.4,8.5,15.1,1.7,14.7,587,,0.8,3.6,0.7,39.7,589,11.6,8.1,16.5,2.1,18.2,584,22.8,18.2,28.1,2.5,11.1,583
2022,Hawaii,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,14.8,12.8,17.2,1.1,7.5,1893,3.4,2.4,4.8,0.6,17.5,1897,13.9,12,16.2,1.1,7.6,1894,27.1,24.5,29.9,1.4,5.1,1892
2022,Hawaii,Prevalence,Age,Age 18 to 24,_AGE_G,3,1.7,5.2,0.9,29.1,454,,1.7,7.1,1.3,36.6,456,27.4,22.4,33,2.7,9.9,456,30.1,24.9,35.8,2.8,9.3,456
2022,Hawaii,Prevalence,Age,Age 25 to 44,_AGE_G,14.1,12.1,16.5,1.1,8,1773,3.1,2.2,4.3,0.5,17,1776,13.2,11.3,15.3,1,7.7,1768,24.6,22.1,27.3,1.3,5.3,1765
2022,Hawaii,Prevalence,Age,Age 45 to 64,_AGE_G,11.6,9.9,13.5,0.9,7.8,2208,1.7,1.1,2.6,0.4,21.3,2211,4.3,3.3,5.7,0.6,13.7,2204,15.6,13.7,17.7,1,6.7,2200
2022,Hawaii,Prevalence,Age,Age 65 or older,_AGE_G,5.7,4.7,7,0.6,10.2,2869,0.8,0.5,1.3,0.2,25.6,2875,1,0.6,1.5,0.2,20.6,2870,6.9,5.8,8.3,0.6,9,2862
2022,Hawaii,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,24.6,17.9,32.8,3.8,15.5,218,,1.8,9.5,1.8,43.3,217,13,7.8,20.8,3.2,24.9,217,35.3,27.4,44.1,4.3,12.2,217
2022,Hawaii,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,13,11.3,15,0.9,7.2,1801,2.8,1.9,4.2,0.6,19.4,1798,13.6,11.6,15.9,1.1,8.2,1793,25.2,22.7,27.9,1.3,5.3,1793
2022,Hawaii,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,10,8.5,11.8,0.8,8.4,2063,2,1.4,2.9,0.4,19.3,2072,8.4,6.9,10.1,0.8,9.5,2061,17.4,15.4,19.6,1.1,6.2,2055
2022,Hawaii,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,3.8,3.1,4.7,0.4,10.2,3213,1.1,0.8,1.7,0.2,20.2,3222,4.1,3.2,5.1,0.5,11.6,3218,7.6,6.5,8.9,0.6,7.8,3209
2022,Hawaii,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,12.9,11.5,14.3,0.7,5.5,4082,2.6,2,3.4,0.4,13.7,4087,11,9.7,12.5,0.7,6.3,4071,22.6,20.9,24.4,0.9,4,4065
2022,Hawaii,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,3.8,3.1,4.7,0.4,10.2,3213,1.1,0.8,1.7,0.2,20.2,3222,4.1,3.2,5.1,0.5,11.6,3218,7.6,6.5,8.9,0.6,7.8,3209
2022,Hawaii,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,8.6,7.7,9.6,0.5,5.7,6466,2.1,1.6,2.6,0.3,12.6,6478,8,7.1,9.1,0.5,6.5,6463,16,14.7,17.3,0.7,4.1,6447
2022,Hawaii,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,20.3,16.4,24.9,2.2,10.7,793,,1.3,5.3,0.9,35.1,795,14.7,11.7,18.4,1.7,11.7,790,31.3,26.8,36.1,2.4,7.6,791
2022,Hawaii,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,697,6.8,4.4,10.2,1.5,21.4,695,21.6,17.3,26.6,2.4,11,691,100,100,100,0,0,697
2022,Hawaii,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,2121,2.7,1.9,3.9,0.5,18.2,2115,12.6,10.6,14.8,1.1,8.5,2114,14.6,12.6,17,1.1,7.7,2114
2022,Hawaii,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,4486,1.2,0.8,1.8,0.3,21.5,4484,5.3,4.3,6.4,0.5,9.8,4468,6.2,5.2,7.4,0.6,9,4468
2019,Idaho,Prevalence,Total Population,Total Population,,15.3,13.8,17,0.8,5.3,5304,5.1,4.3,6.1,0.5,9.1,5342,,,,,,,,,,,,
2019,Idaho,Prevalence,Sex,Male,_SEX,16.8,14.6,19.4,1.2,7.3,2511,8.9,7.3,10.6,0.8,9.4,2530,,,,,,,,,,,,
2019,Idaho,Prevalence,Sex,Female,_SEX,13.9,11.9,16.1,1.1,7.8,2793,1.4,0.8,2.5,0.4,28,2812,,,,,,,,,,,,
2019,Idaho,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,15.2,13.5,17,0.9,5.7,4761,5.4,4.4,6.5,0.5,9.6,4798,,,,,,,,,,,,
2019,Idaho,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,10.8,57,12.5,43.5,18,,1.8,28.5,5.7,72.5,18,,,,,,,,,,,,
2019,Idaho,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,6.8,37.8,7.8,44.6,24,,0,0,0,,24,,,,,,,,,,,,
2019,Idaho,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,36.9,20.7,56.6,9.5,25.9,58,,3.5,21.5,4.3,47,58,,,,,,,,,,,,
2019,Idaho,Prevalence,Race,Hispanic,_IMPRACE,13,8.6,19.1,2.7,20.5,309,,0.7,6.7,1.3,57.2,310,,,,,,,,,,,,
2019,Idaho,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,14.1,7.8,24.2,4.1,29.1,134,,2.8,15.4,3,43.8,134,,,,,,,,,,,,
2019,Idaho,Prevalence,Age,Age 18 to 24,_AGE_G,15.8,10.8,22.3,2.9,18.5,350,6.1,3.7,9.9,1.6,25.5,351,,,,,,,,,,,,
2019,Idaho,Prevalence,Age,Age 25 to 44,_AGE_G,18.7,15.8,22,1.6,8.4,1322,5.8,4.3,7.8,0.9,15.5,1325,,,,,,,,,,,,
2019,Idaho,Prevalence,Age,Age 45 to 64,_AGE_G,16.7,14.2,19.6,1.4,8.3,1741,6,4.6,7.8,0.8,13.6,1751,,,,,,,,,,,,
2019,Idaho,Prevalence,Age,Age 65 or older,_AGE_G,7.8,6.1,9.8,0.9,11.8,1891,2.1,1.2,3.7,0.6,28.8,1915,,,,,,,,,,,,
2019,Idaho,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,31.5,24.6,39.4,3.8,12,350,7.1,4.2,11.7,1.8,26,354,,,,,,,,,,,,
2019,Idaho,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,21.6,18.4,25.1,1.7,8,1422,6.3,4.7,8.4,0.9,14.9,1431,,,,,,,,,,,,
2019,Idaho,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,12.9,10.7,15.4,1.2,9.3,1772,4.6,3.3,6.3,0.8,16.4,1784,,,,,,,,,,,,
2019,Idaho,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.2,3.9,7.1,0.8,15.5,1737,3.6,2.4,5.4,0.7,20.4,1751,,,,,,,,,,,,
2019,Idaho,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,18.6,16.7,20.7,1,5.5,3544,5.6,4.6,6.8,0.6,10.2,3569,,,,,,,,,,,,
2019,Idaho,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.2,3.9,7.1,0.8,15.5,1737,3.6,2.4,5.4,0.7,20.4,1751,,,,,,,,,,,,
2019,Idaho,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,13.4,11.8,15.1,0.8,6.2,4555,5.1,4.2,6.2,0.5,9.7,4592,,,,,,,,,,,,
2019,Idaho,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,26.9,21.7,32.8,2.8,10.5,644,5.4,3.1,9.1,1.5,27.4,643,,,,,,,,,,,,
2019,Idaho,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,726,12.2,8.8,16.7,2,16.5,724,,,,,,,,,,,,
2019,Idaho,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1303,7.5,5.7,10,1.1,14.4,1300,,,,,,,,,,,,
2019,Idaho,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,3275,2.2,1.7,3,0.3,15.2,3268,,,,,,,,,,,,
