Year,Recipient,Demographic_Group,Demographic,Demo Variable,Current Cigarette_V,Current Cigarette_L,Current Cigarette_U,Current Cigarette_E,Current Cigarette_RSE,Current Cigarette_N,Current Smokeless_V,Current Smokeless_L,Current Smokeless_U,Current Smokeless_E,Current Smokeless_RSE,Current Smokeless_N,Current E-cigarette_V,Current E-cigarette_L,Current E-cigarette_U,Current E-cigarette_E,Current E-cigarette_RSE,Current E-cigarette_N,Current Any Tobacco Product_V,Current Any Tobacco Product_L,Current Any Tobacco Product_U,Current Any Tobacco Product_E,Current Any Tobacco Product_RSE,Current Any Tobacco Product_N,Past-Year Quit Attempt_V,Past-Year Quit Attempt_L,Past-Year Quit Attempt_U,Past-Year Quit Attempt_E,Past-Year Quit Attempt_RSE,Past-Year Quit Attempt_N
2023,Connecticut,Race,"Black, Non-Hispanic",_IMPRACE,9.9,7.1,13.8,1.7,17,536,,0.5,5.4,1,61.4,539,3.8,2.3,6.4,1,26.4,537,13.2,9.9,17.5,1.9,14.6,532,,,,,,
2023,Connecticut,Race,"Asian, Non-Hispanic",_IMPRACE,,2,8,1.4,35.2,219,,0.1,2.2,0.4,82.5,219,,4.3,16.3,2.9,34,217,11.1,6.3,18.7,3.1,27.8,217,,,,,,
2023,Connecticut,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,6,39.2,8.3,49,38,,1.6,37.3,7.5,82.8,38,,0.3,6.2,1.1,80,38,,10.2,48.9,10.1,40.8,38,,,,,,
2023,Connecticut,Race,"Other race, Non-Hispanic",_IMPRACE,,6,21.8,3.9,33.1,221,,0.1,2.6,0.5,77.7,220,,4.4,19.4,3.6,37.8,220,17.4,10.6,27,4.1,23.9,218,,,,,,
2019,Connecticut,Sex,Female,_SEX,10.6,9.4,11.9,0.7,6.2,4705,0.7,0.4,1.2,0.2,27,4734,,,,,,,,,,,,,60.7,54.2,66.8,3.2,0.1,264
2019,Connecticut,Sex,Male,_SEX,13.7,12.2,15.3,0.8,5.9,3960,2.6,2,3.5,0.4,14.6,3983,,,,,,,,,,,,,60.4,54.2,66.2,3.1,0.1,254
2020,Connecticut,Sex,Female,_SEX,10.5,9.1,12,0.7,6.9,4601,0.5,0.3,0.8,0.1,28.9,4628,,,,,,,,,,,,,65.6,59,71.7,3.2,0.1,300
2020,Connecticut,Sex,Male,_SEX,13.3,11.8,15.1,0.8,6.3,3846,3.1,2.3,4,0.4,13.9,3868,,,,,,,,,,,,,61.8,55.2,67.9,3.3,0.1,303
2021,Connecticut,Sex,Female,_SEX,9.9,8.7,11.2,0.7,6.6,3997,,0.1,0.4,0.1,48.1,4001,3.6,2.8,4.6,0.5,12.9,3985,12.7,11.3,14.3,0.8,6,3958,,,,,,
2021,Connecticut,Sex,Male,_SEX,12.4,10.9,14.1,0.8,6.6,3658,1.4,1,1.9,0.2,15.9,3661,6.5,5.3,7.9,0.7,10.1,3655,17.8,16,19.7,0.9,5.3,3630,,,,,,
2022,Connecticut,Sex,Female,_SEX,8.4,7.2,9.7,0.6,7.6,4354,0.8,0.5,1.3,0.2,24.9,4363,4.6,3.8,5.7,0.5,10.4,4356,12.3,10.9,13.8,0.7,6.1,4332,,,,,,
2022,Connecticut,Sex,Male,_SEX,11.8,10.4,13.4,0.8,6.4,4222,2.8,2.2,3.5,0.3,12.2,4244,6.6,5.6,7.8,0.6,8.6,4219,18.4,16.7,20.3,0.9,4.9,4190,,,,,,
2023,Connecticut,Sex,Female,_SEX,6.9,5.8,8.1,0.6,8.3,4524,,0.2,0.9,0.2,43.7,4539,4.6,3.7,5.7,0.5,11.2,4521,11.1,9.7,12.6,0.8,6.8,4495,,,,,,
2023,Connecticut,Sex,Male,_SEX,10,8.7,11.6,0.7,7.4,4322,2.9,2.1,4,0.5,16.5,4341,7.8,6.6,9.3,0.7,9,4311,17.9,16.1,19.8,1,5.4,4295,,,,,,
2019,Connecticut,Total Population,Total Population,,12.1,11.1,13.1,0.5,4.3,8665,1.6,1.3,2.1,0.2,12.9,8717,,,,,,,,,,,,,60.5,56.1,64.7,2.2,0.1,518
2020,Connecticut,Total Population,Total Population,,11.8,10.8,13,0.6,4.6,8447,1.7,1.3,2.2,0.2,12.7,8496,,,,,,,,,,,,,63.6,58.9,68,2.3,0.1,603
2021,Connecticut,Total Population,Total Population,,11.1,10.1,12.2,0.5,4.7,7655,0.7,0.6,1,0.1,15.1,7662,5,4.3,5.8,0.4,8,7640,15.2,14,16.4,0.6,4,7588,,,,,,
2022,Connecticut,Total Population,Total Population,,10,9.1,11,0.5,4.9,8576,1.7,1.4,2.2,0.2,11,8607,5.6,4.9,6.4,0.4,6.7,8575,15.2,14.1,16.4,0.6,3.8,8522,,,,,,
2023,Connecticut,Total Population,Total Population,,8.4,7.5,9.3,0.5,5.5,8846,1.6,1.2,2.2,0.3,15.6,8880,6.2,5.4,7.1,0.4,7,8832,14.4,13.2,15.6,0.6,4.2,8790,,,,,,
2019,Delaware,Age,Age 65 or older,_AGE_G,10.4,8.2,13.1,1.2,12.1,1262,2.6,1.5,4.7,0.8,29.3,1267,,,,,,,,,,,,,52.1,39.6,64.4,6.5,0.2,61
2019,Delaware,Age,Age 18 to 24,_AGE_G,15.6,9.9,23.8,3.5,22.5,237,,1.3,6.2,1.1,39.3,237,,,,,,,,,,,,,,,,,,
2019,Delaware,Age,Age 45 to 64,_AGE_G,16.7,14.3,19.5,1.3,7.9,1334,1.9,1.2,3,0.5,24.9,1341,,,,,,,,,,,,,60.9,52.5,68.8,4.2,0.1,129
2019,Delaware,Age,Age 25 to 44,_AGE_G,19.5,16,23.5,1.9,9.7,872,2.9,1.7,5,0.8,27.8,874,,,,,,,,,,,,,55.7,45,65.9,5.4,0.1,103
2020,Delaware,Age,Age 18 to 24,_AGE_G,7.3,4,12.8,2.2,29.6,249,,0.9,11.3,2.1,64.6,250,,,,,,,,,,,,,,,,,,
2020,Delaware,Age,Age 65 or older,_AGE_G,9.8,7.4,12.8,1.4,13.9,1215,,0.9,3,0.5,31,1227,,,,,,,,,,,,,58.5,43,72.5,7.7,0.2,65
2020,Delaware,Age,Age 45 to 64,_AGE_G,16.5,14.1,19.2,1.3,7.9,1337,1.5,1,2.4,0.4,22.7,1334,,,,,,,,,,,,,57.5,49.2,65.4,4.2,0.1,129
2020,Delaware,Age,Age 25 to 44,_AGE_G,20.9,17.5,24.8,1.9,8.9,929,3.6,2.2,5.8,0.9,24.8,931,,,,,,,,,,,,,58.5,48.7,67.6,4.9,0.1,101
2021,Delaware,Age,Age 65 or older,_AGE_G,8.5,6.5,10.9,1.1,13.1,1164,,0.5,2,0.3,33.4,1171,1.4,0.8,2.4,0.4,28.3,1166,10.4,8.3,13,1.2,11.4,1157,,,,,,
2021,Delaware,Age,Age 45 to 64,_AGE_G,14.9,12.7,17.5,1.2,8.2,1218,,0.4,1.6,0.3,32.9,1225,3.1,2.2,4.4,0.6,18.3,1223,17.3,14.9,20,1.3,7.5,1216,45.4,36.4,54.7,4.7,0.1,76
2021,Delaware,Age,Age 25 to 44,_AGE_G,18.9,15.3,23.1,2,10.5,789,4.1,2.6,6.5,1,23.2,792,10.6,8.1,13.7,1.4,13.4,789,29,24.9,33.5,2.2,7.6,786,52.1,39.8,64.2,6.4,0.1,54
2021,Delaware,Age,Age 18 to 24,_AGE_G,,2.5,10.2,1.8,35.9,194,,0.1,1.6,0.3,71.5,194,13.6,9,20.2,2.8,20.8,193,16.3,11.1,23.1,3,18.7,193,,,,,,
2022,Delaware,Age,Age 65 or older,_AGE_G,7.6,6,9.7,0.9,12.3,1418,,0.2,2.6,0.5,66.7,1441,1.2,0.7,2.1,0.4,29.1,1438,9.4,7.5,11.7,1.1,11.5,1412,,,,,,
2022,Delaware,Age,Age 25 to 44,_AGE_G,16.6,13.5,20.4,1.7,10.5,799,,0.7,2.6,0.5,35.6,800,10.2,7.8,13.3,1.4,13.7,790,24.9,21.2,29.1,2,8.1,790,,,,,,
2022,Delaware,Age,Age 45 to 64,_AGE_G,16.6,14.1,19.5,1.4,8.3,1209,1.7,1.1,2.7,0.4,24,1217,3.7,2.5,5.5,0.8,20.4,1213,20.5,17.7,23.7,1.5,7.4,1208,49.8,40.3,59.4,4.9,0.1,77
2022,Delaware,Age,Age 18 to 24,_AGE_G,,2,9.7,1.8,40,213,,1.2,5.7,1,40.7,212,13.5,8.5,20.7,3.1,22.8,210,16.7,11.2,24,3.2,19.5,209,,,,,,
2023,Delaware,Age,Age 65 or older,_AGE_G,7.7,6.1,9.7,0.9,11.7,1790,,0.4,1.3,0.2,31.3,1802,1.2,0.7,2,0.3,26.5,1789,9,7.3,11.1,1,10.6,1776,48.9,36.7,61.3,6.4,0.2,54
2023,Delaware,Age,Age 25 to 44,_AGE_G,12.3,9.8,15.4,1.4,11.5,790,2.2,1.3,3.7,0.6,26.3,791,10.5,7.7,14,1.6,15.2,785,21.6,18.1,25.7,1.9,9,784,,,,,,
2023,Delaware,Age,Age 45 to 64,_AGE_G,16.9,14.1,20.1,1.5,9,1250,1.7,1,3,0.5,29,1249,3.6,2.5,5.2,0.7,18.7,1247,20,17,23.3,1.6,8,1241,61.7,51.9,70.7,4.9,0.1,97
2023,Delaware,Age,Age 18 to 24,_AGE_G,,1.4,6.3,1.2,39,196,,0.1,4.7,0.7,99.8,194,8.5,5,14,2.2,26.4,195,10.2,6.4,15.9,2.4,23.3,194,,,,,,
2019,Delaware,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,528,6.2,3.9,9.8,1.5,24,528,,,,,,,,,,,,,,,,,,
2019,Delaware,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1075,2,1.2,3.4,0.5,26.1,1073,,,,,,,,,,,,,,,,,,
2019,Delaware,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2102,1.7,1,2.8,0.4,25.7,2096,,,,,,,,,,,,,,,,,,
2020,Delaware,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,534,6,3.7,9.4,1.4,23.7,531,,,,,,,,,,,,,,,,,,
2020,Delaware,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1039,,0.6,2.2,0.4,32.2,1033,,,,,,,,,,,,,,,,,,
2020,Delaware,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2157,1.9,1.1,3.3,0.5,29,2151,,,,,,,,,,,,,,,,,,
2021,Delaware,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,414,,1.8,8.2,1.5,38.3,412,13.8,9.8,19.1,2.4,17.1,413,100,100,100,0,0,414,,,,,,
2021,Delaware,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,955,2.3,1.3,4,0.7,29.2,954,9.9,7.5,12.9,1.4,13.9,951,12.2,9.5,15.4,1.5,12.3,951,,,,,,
2021,Delaware,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,1996,1.3,0.8,2.1,0.3,25.6,1994,2.8,2,4.1,0.5,18.6,1986,4,2.9,5.4,0.6,15.3,1986,,,,,,
2022,Delaware,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,446,,1,5.5,1,43.8,444,12.4,8.5,17.9,2.4,19,440,100,100,100,0,0,446,,,,,,
2022,Delaware,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1047,,0.6,2.3,0.4,34.9,1045,11.9,9.1,15.4,1.6,13.3,1042,12.9,10,16.4,1.6,12.5,1042,,,,,,
2022,Delaware,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2146,1.3,0.8,2.1,0.3,23.8,2141,2.4,1.6,3.7,0.5,22,2129,3.5,2.5,4.9,0.6,17.1,2128,,,,,,
2023,Delaware,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,427,,2.2,7.5,1.3,30.9,425,14.5,10.4,20,2.4,16.7,424,100,100,100,0,0,427,,,,,,
2023,Delaware,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1213,,0.7,2.6,0.5,33.5,1213,10.2,7.3,14.1,1.7,16.7,1203,11.4,8.4,15.3,1.7,15.2,1203,,,,,,
2023,Delaware,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2386,1,0.6,1.7,0.3,26.7,2377,2.1,1.4,3.1,0.4,20,2367,3.1,2.3,4.2,0.5,16,2364,,,,,,
2019,Delaware,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.5,4,7.4,0.8,15.3,1417,1.3,0.8,2.1,0.3,25.7,1420,,,,,,,,,,,,,58.6,49.7,66.9,4.4,0.1,138
2019,Delaware,Education (2 Level),Less than college/technical school graduate,_ED_LVL,20.3,18,22.7,1.2,5.9,2269,3,2.1,4.2,0.5,17.2,2279,,,,,,,,,,,,,59.4,51.3,67,4,0.1,172
2020,Delaware,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.6,4.1,7.6,0.9,15.7,1301,,0.5,1.8,0.3,31.4,1306,,,,,,,,,,,,,59.2,50.2,67.6,4.5,0.1,145
2020,Delaware,Education (2 Level),Less than college/technical school graduate,_ED_LVL,19.2,17.1,21.5,1.1,5.8,2421,3,2.1,4.3,0.6,18.6,2429,,,,,,,,,,,,,59.2,51.4,66.6,3.9,0.1,163
2021,Delaware,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.4,3.9,7.3,0.8,15.8,1406,1.4,0.8,2.4,0.4,27.8,1413,3.6,2.5,5.1,0.7,18.6,1410,9,7.2,11.3,1,11.5,1403,49.2,39.3,59.1,5.1,0.1,86
2021,Delaware,Education (2 Level),Less than college/technical school graduate,_ED_LVL,17,14.9,19.3,1.1,6.7,1938,2.1,1.4,3.2,0.4,21.2,1946,7.3,5.9,9,0.8,10.9,1938,23.5,21.1,26.1,1.3,5.5,1928,50.1,40.5,59.7,5,0.1,80
2022,Delaware,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.6,3.6,6,0.6,13.1,1483,,0.5,1.6,0.3,31.4,1495,3.6,2.4,5.3,0.7,19.8,1489,8.1,6.5,10.1,0.9,11.2,1474,45,35.3,55.2,5.1,0.1,79
2022,Delaware,Education (2 Level),Less than college/technical school graduate,_ED_LVL,16.6,14.6,18.8,1.1,6.4,2142,1.7,1.1,2.5,0.4,21.1,2161,7.2,5.7,9,0.8,11.4,2148,23.1,20.8,25.6,1.2,5.3,2131,42.9,34,52.2,4.7,0.1,78
2023,Delaware,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.3,3.2,5.7,0.6,14.5,1770,,0.6,2.3,0.4,34.4,1775,2,1.4,3,0.4,20.1,1769,7,5.6,8.8,0.8,11.7,1757,60.8,51,69.8,4.9,0.1,105
2023,Delaware,Education (2 Level),Less than college/technical school graduate,_ED_LVL,14.6,12.8,16.6,1,6.7,2245,1.6,1.1,2.3,0.3,20.2,2249,7.1,5.6,9,0.8,11.8,2235,20.5,18.3,22.9,1.2,5.8,2227,48.4,39.4,57.5,4.7,0.1,93
2019,Delaware,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.5,4,7.4,0.8,15.3,1417,1.3,0.8,2.1,0.3,25.7,1420,,,,,,,,,,,,,,,,,,
2019,Delaware,Education (4 Level),Attended College or Technical School,_EDUCAG,14.6,11.9,17.9,1.5,10.6,907,1.9,1.1,3.1,0.5,26.1,910,,,,,,,,,,,,,58.8,47.9,69,5.4,0.1,89
2019,Delaware,Education (4 Level),Graduated High School,_EDUCAG,23.9,20.2,27.9,2,8.2,984,2.6,1.7,4,0.6,22.6,989,,,,,,,,,,,,,62.6,53.2,71.1,4.6,0.1,133
2019,Delaware,Education (4 Level),Did not graduate High School,_EDUCAG,24.9,18.9,32,3.4,13.5,378,,3.4,14,2.6,36.2,380,,,,,,,,,,,,,,,,,,
2020,Delaware,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.6,4.1,7.6,0.9,15.7,1301,,0.5,1.8,0.3,31.4,1306,,,,,,,,,,,,,76.3,64.1,85.3,5.4,0.2,57
2020,Delaware,Education (4 Level),Attended College or Technical School,_EDUCAG,15.7,12.8,19,1.6,10.2,952,,1.3,4.3,0.7,30.2,954,,,,,,,,,,,,,52.9,42.1,63.4,5.5,0.1,88
2020,Delaware,Education (4 Level),Graduated High School,_EDUCAG,19.6,16.5,23.1,1.7,8.6,1054,3.7,2.1,6.2,1,27.5,1055,,,,,,,,,,,,,55.7,46.3,64.7,4.7,0.1,110
2020,Delaware,Education (4 Level),Did not graduate High School,_EDUCAG,27.9,21.7,35.2,3.4,12.3,415,,1.2,5.4,1,38,420,,,,,,,,,,,,,66.4,52.6,77.8,6.5,0.2,53
2021,Delaware,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.4,3.9,7.3,0.8,15.8,1406,1.4,0.8,2.4,0.4,27.8,1413,3.6,2.5,5.1,0.7,18.6,1410,9,7.2,11.3,1,11.5,1403,,,,,,
2021,Delaware,Education (4 Level),Attended College or Technical School,_EDUCAG,12.9,10.4,15.9,1.4,10.9,885,,0.9,3.1,0.5,32.4,886,6.6,4.8,9.1,1.1,16.4,883,19.8,16.6,23.4,1.7,8.7,881,49.9,38,61.7,6.2,0.2,58
2021,Delaware,Education (4 Level),Graduated High School,_EDUCAG,19.2,15.8,23,1.8,9.6,842,,0.9,3.1,0.5,32.4,848,7.2,5.3,9.9,1.2,16,845,25,21.2,29.1,2,8.1,839,50.6,39.5,61.6,5.7,0.1,61
2021,Delaware,Education (4 Level),Did not graduate High School,_EDUCAG,22.2,15.9,30,3.6,16.3,211,,2,11.2,2.1,43.9,212,9.4,5.2,16.5,2.8,29.9,210,29.7,22.4,38.3,4.1,13.7,208,,,,,,
2022,Delaware,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.6,3.6,6,0.6,13.1,1483,,0.5,1.6,0.3,31.4,1495,3.6,2.4,5.3,0.7,19.8,1489,8.1,6.5,10.1,0.9,11.2,1474,,,,,,
2022,Delaware,Education (4 Level),Attended College or Technical School,_EDUCAG,13.5,10.8,16.6,1.5,10.9,967,,0.8,2.7,0.4,30.1,978,6.5,4.7,9,1.1,16.6,972,20.4,17.1,24,1.8,8.6,962,,,,,,
2022,Delaware,Education (4 Level),Graduated High School,_EDUCAG,18.7,15.7,22.2,1.6,8.8,945,,0.9,3.1,0.5,30.2,951,8.3,5.9,11.4,1.4,16.6,947,25.3,21.7,29.2,1.9,7.5,944,46.8,36.9,57,5.2,0.1,66
2022,Delaware,Education (4 Level),Did not graduate High School,_EDUCAG,19.3,13.5,26.9,3.4,17.7,230,,0.5,7.4,1.4,66.8,232,,2.6,11.8,2.2,39,229,24.3,17.7,32.4,3.8,15.5,225,,,,,,
2023,Delaware,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.3,3.2,5.7,0.6,14.5,1770,,0.6,2.3,0.4,34.4,1775,2,1.4,3,0.4,20.1,1769,7,5.6,8.8,0.8,11.7,1757,,,,,,
2023,Delaware,Education (4 Level),Attended College or Technical School,_EDUCAG,12.2,9.7,15.3,1.4,11.6,985,,0.6,2.4,0.4,35.5,987,8,5.5,11.4,1.5,18.6,985,19,15.6,23,1.9,9.9,979,61,48.5,72.3,6.2,0.2,64
2023,Delaware,Education (4 Level),Graduated High School,_EDUCAG,14.8,12.3,17.8,1.4,9.4,1028,1.3,0.8,2,0.3,22.7,1032,5.8,4.2,7.9,0.9,16.3,1022,19.6,16.7,22.9,1.6,8.1,1021,46.3,36.2,56.7,5.3,0.1,68
2023,Delaware,Education (4 Level),Did not graduate High School,_EDUCAG,21.1,15,28.7,3.5,16.6,232,,1.6,8.7,1.7,44.1,230,,4.8,15.4,2.6,30.1,228,28.1,20.9,36.5,4,14.2,227,,,,,,
2019,Delaware,Frequent Mental Distress,No,_MENT14D,13.6,11.9,15.6,0.9,6.8,3160,2.4,1.7,3.3,0.4,16.7,3170,,,,,,,,,,,,,57.9,50.6,64.9,3.7,0.1,226
2019,Delaware,Frequent Mental Distress,Yes,_MENT14D,30.5,24.7,37,3.1,10.3,446,,1.4,6,1.1,38,448,,,,,,,,,,,,,64.7,53.6,74.5,5.4,0.1,81
2020,Delaware,Frequent Mental Distress,No,_MENT14D,13.6,12,15.4,0.8,6.2,3221,2.5,1.7,3.5,0.5,18.2,3233,,,,,,,,,,,,,57.5,51,63.8,3.3,0.1,231
2020,Delaware,Frequent Mental Distress,Yes,_MENT14D,25.2,20,31.3,2.9,11.5,448,,0.8,3.8,0.7,39.8,447,,,,,,,,,,,,,69.4,57.8,79,5.5,0.2,71
2021,Delaware,Frequent Mental Distress,No,_MENT14D,12,10.4,13.8,0.9,7.2,2898,1.8,1.2,2.6,0.3,19.8,2912,5.6,4.5,6.9,0.6,11.1,2901,17.1,15.3,19.1,1,5.8,2886,52.1,44.2,59.9,4.1,0.1,125
2021,Delaware,Frequent Mental Distress,Yes,_MENT14D,21.9,16.9,27.8,2.8,12.7,402,,1.1,5.4,1,41.9,404,10.1,6.9,14.6,1.9,19,404,30.7,24.9,37.2,3.2,10.3,401,,,,,,
2022,Delaware,Frequent Mental Distress,No,_MENT14D,11.1,9.6,12.7,0.8,7,3085,1.4,1,2.1,0.3,19.9,3113,4.8,3.8,6,0.6,11.5,3096,15.9,14.1,17.7,0.9,5.8,3066,43.9,36.2,51.8,4,0.1,115
2022,Delaware,Frequent Mental Distress,Yes,_MENT14D,22.8,17.8,28.6,2.7,12,456,,0.3,2.9,0.5,55.8,460,10.9,7.1,16.4,2.3,21.4,459,29.9,24.4,36.2,3,10.1,457,,,,,,
2023,Delaware,Frequent Mental Distress,No,_MENT14D,9.5,8.2,10.9,0.7,7.4,3431,1.3,0.9,1.9,0.3,20.5,3441,4.2,3.2,5.5,0.6,13.5,3424,13.4,11.8,15.2,0.9,6.4,3402,51.3,43.4,59.1,4,0.1,135
2023,Delaware,Frequent Mental Distress,Yes,_MENT14D,22.1,17.5,27.5,2.6,11.6,517,,1.2,4.6,0.8,34.3,517,13.2,9.3,18.5,2.3,17.6,513,32.5,27,38.6,3,9.1,515,59.9,46.1,72.4,6.9,0.2,58
2019,Delaware,Race,Hispanic,_IMPRACE,8.6,5.5,13.2,1.9,22.5,414,,2,12.9,2.5,48,415,,,,,,,,,,,,,,,,,,
2019,Delaware,Race,"White, Non-Hispanic",_IMPRACE,16.8,14.9,19,1.1,6.3,2610,2.5,1.8,3.4,0.4,16.2,2621,,,,,,,,,,,,,52.8,45.9,59.6,3.5,0.1,216
2019,Delaware,Race,"Black, Non-Hispanic",_IMPRACE,16.8,12.6,22.2,2.4,14.5,465,,0.8,4.3,0.8,44.7,464,,,,,,,,,,,,,75.6,60.4,86.3,6.7,0.2,53
2019,Delaware,Race,"Other race, Non-Hispanic",_IMPRACE,18.4,11.3,28.5,4.4,23.7,117,,0.7,4.2,0.8,46.1,119,,,,,,,,,,,,,,,,,,
2019,Delaware,Race,"Asian, Non-Hispanic",_IMPRACE,,1.6,21.8,4.3,68.4,68,,0.2,7.2,1.2,86.2,69,,,,,,,,,,,,,,,,,,
2019,Delaware,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,12.9,49.5,9.6,34.8,31,,0.2,11.6,1.7,100.9,31,,,,,,,,,,,,,,,,,,
2020,Delaware,Race,Hispanic,_IMPRACE,14,9.7,19.9,2.6,18.5,495,,1.4,6.2,1.1,38.7,497,,,,,,,,,,,,,,,,,,
2020,Delaware,Race,"White, Non-Hispanic",_IMPRACE,15.4,13.6,17.4,1,6.4,2534,2.7,1.9,3.8,0.5,17.8,2543,,,,,,,,,,,,,53.1,46.3,59.8,3.5,0.1,197
2020,Delaware,Race,"Black, Non-Hispanic",_IMPRACE,16.2,12.1,21.4,2.3,14.5,483,,0.4,6.3,1.1,70.4,485,,,,,,,,,,,,,74.1,57.9,85.6,7.2,0.2,51
2020,Delaware,Race,"Other race, Non-Hispanic",_IMPRACE,18.5,11.7,28,4.1,22.3,132,,0.5,6.2,1.2,66,132,,,,,,,,,,,,,,,,,,
2020,Delaware,Race,"Asian, Non-Hispanic",_IMPRACE,,0.2,9.8,1.5,100.1,61,,0.1,3.2,0.5,101,61,,,,,,,,,,,,,,,,,,
2020,Delaware,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,0.5,9.4,1.7,73.6,25,,0,0,0,,24,,,,,,,,,,,,,,,,,,
2021,Delaware,Race,Hispanic,_IMPRACE,8.5,5.2,13.6,2.1,24.9,296,,0.4,5.7,1,69.9,298,,2.3,9.9,1.8,37.1,297,13.2,8.8,19.4,2.7,20.3,295,,,,,,
2021,Delaware,Race,"Black, Non-Hispanic",_IMPRACE,13.2,9.6,17.9,2.1,15.8,499,,0.3,2.4,0.5,53.1,499,,1.7,5.8,1,31.4,498,16.4,12.4,21.3,2.3,13.8,497,,,,,,
2021,Delaware,Race,"White, Non-Hispanic",_IMPRACE,14.3,12.4,16.4,1,7.1,2390,2.4,1.6,3.5,0.5,19.4,2403,7.1,5.7,8.8,0.8,10.9,2395,20.8,18.6,23.2,1.2,5.6,2381,43.3,35.3,51.7,4.2,0.1,106
2021,Delaware,Race,"Other race, Non-Hispanic",_IMPRACE,18.6,11,29.7,4.8,25.6,87,,0.1,5.1,0.7,100.2,88,,5.5,23.7,4.5,37.6,88,29.2,19,42.1,6,20.4,87,,,,,,
2021,Delaware,Race,"Asian, Non-Hispanic",_IMPRACE,,1.4,10.7,2.1,52,68,0,0,0,0,,68,,2.2,14.9,2.9,49.2,67,,3.9,17.8,3.3,38.7,67,,,,,,
2021,Delaware,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,6.3,48.9,10.9,54,25,,0,0,0,,26,,0,0,0,,26,,6.3,48.9,10.9,54,25,,,,,,
2022,Delaware,Race,Hispanic,_IMPRACE,6.5,3.9,10.5,1.6,25.2,319,,0.5,3.1,0.6,49.1,321,3.7,2.1,6.3,1,27.9,319,9.7,6.6,14.1,1.9,19.5,314,,,,,,
2022,Delaware,Race,"White, Non-Hispanic",_IMPRACE,13.9,12.1,15.8,0.9,6.7,2631,1.5,0.9,2.2,0.3,21.8,2652,6,4.8,7.7,0.7,12.1,2639,19.5,17.4,21.7,1.1,5.6,2620,40.7,33.4,48.4,3.9,0.1,114
2022,Delaware,Race,"Black, Non-Hispanic",_IMPRACE,14.6,10.9,19.2,2.1,14.5,515,,0.5,3.5,0.7,50.7,522,6.6,4,10.7,1.7,25,521,20.1,15.7,25.3,2.4,12.1,514,,,,,,
2022,Delaware,Race,"Asian, Non-Hispanic",_IMPRACE,,0.1,2.6,0.4,100.8,66,,0.1,6.4,0.9,100.3,66,,2.6,19.7,3.9,52.6,64,,3.2,20.4,4,47.7,64,,,,,,
2022,Delaware,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,2.5,54.3,12.4,83.5,24,,0,0,0,,25,,2.2,31.4,6.4,69.6,25,,7.5,55.5,12.8,52.9,24,,,,,,
2022,Delaware,Race,"Other race, Non-Hispanic",_IMPRACE,,7.5,26.4,4.7,32.3,84,,0.6,9.4,1.7,70.6,84,,2.7,16.6,3.2,46.8,83,21.3,12.4,34.1,5.5,26,83,,,,,,
2023,Delaware,Race,Hispanic,_IMPRACE,9.1,5.8,13.9,2,22.2,302,,0.1,1.4,0.2,71.9,300,,2.1,7.5,1.3,33,299,12.6,8.7,17.9,2.3,18.5,298,,,,,,
2023,Delaware,Race,"White, Non-Hispanic",_IMPRACE,11.7,10.1,13.5,0.8,7.2,2950,1.6,1.1,2.4,0.3,21.3,2963,5.7,4.5,7.2,0.7,12.2,2946,16.6,14.7,18.7,1,6.1,2929,51.2,43.3,59,4,0.1,135
2023,Delaware,Race,"Black, Non-Hispanic",_IMPRACE,12.2,8.9,16.4,1.9,15.6,579,,0.4,1.9,0.4,40,578,,2.1,8.8,1.6,37.2,577,16,12,21,2.3,14.4,574,,,,,,
